anchor_product_id,recommended_product_id,co_orders,anchor_orders,recommended_orders,support,confidence_anchor_to_recommended,confidence_recommended_to_anchor,lift
1bfe62f326ac7bec0f5a83c10cfff228,a9f480bfc49f0b85e8394e1cdf685b4e,1,19,21,1.051215204776722e-05,0.05263157894736842,0.047619047619047616,238.41604010025063
65dfa5d20f4beb1a0f6aad75c004434f,ddceb6eef6af67e9fbbd4c148dbe5fd9,1,8,50,1.051215204776722e-05,0.125,0.02,237.82
2669a9fe1aaf6cb29071f8f866014afc,73bcea88583002fe12b7399af4ae60da,1,10,40,1.051215204776722e-05,0.1,0.025,237.82
0a4093a4af429dc0a9334300e5c13ae5,ede062bcd13ef64b5cc87369e4edaf62,1,40,10,1.051215204776722e-05,0.025,0.1,237.82
31c1d1dfbb4b2730140b8bd9248bcd58,8a443635fdf9759915c9be5be2e3b862,1,15,27,1.051215204776722e-05,0.06666666666666667,0.037037037037037035,234.88395061728394
10717ff440b2320081989126e858b220,ed5122a6a757a4fea8f32a6fb95a5135,1,29,14,1.051215204776722e-05,0.034482758620689655,0.07142857142857142,234.30541871921181
2ff995aead9c63a1f37a07b3664ead37,6a23ae3187f1dac41b7210a8c7739d6b,1,37,11,1.051215204776722e-05,0.02702702702702703,0.09090909090909091,233.72972972972974
02475368dfb38934fe55f574024fe1d7,186fe07c8b8005ec6a498587ffbc1352,1,12,34,1.051215204776722e-05,0.08333333333333333,0.029411764705882353,233.15686274509804
9c7ce59c96e74dfdfc51f13a4a6c3869,c708ba7c6269161f89ce0683cdd7c432,1,17,24,1.051215204776722e-05,0.058823529411764705,0.041666666666666664,233.15686274509804
96d6c71675adc35bcf32f970cdffe2d6,b5e13c9a353102f79c6206ff5cb61a50,1,5,82,1.051215204776722e-05,0.2,0.012195121951219513,232.01951219512196
7340a3839a1de1e99d149b8cf052a2ec,c3adcd846a294794059da678fb939220,1,41,10,1.051215204776722e-05,0.024390243902439025,0.1,232.01951219512196
56cdfe67fbda57c1dcc752f5f361f981,e53e557d5a159f5aa2c5e995dfdf244b,3,8,154,3.1536456143301656e-05,0.375,0.01948051948051948,231.64285714285714
242edc6b84c00f0d48c664a020a92c52,e7d26dd6742baca292020c158e6720c3,1,18,23,1.051215204776722e-05,0.05555555555555555,0.043478260869565216,229.77777777777777
62d8daeee0db3a60c234c2d1bfd10651,9cbe4a1fd4db99c14512e9b2ff033ec4,1,39,11,1.051215204776722e-05,0.02564102564102564,0.09090909090909091,221.74358974358975
62d8daeee0db3a60c234c2d1bfd10651,7ca5f56188492e30c50ba64de188aae7,1,39,11,1.051215204776722e-05,0.02564102564102564,0.09090909090909091,221.74358974358975
8d98dedc3c19de17f1a090195e85d6b6,d5b703c271f43f9c588a6f512a00f77e,2,20,44,2.102430409553444e-05,0.1,0.045454545454545456,216.2
5c2bb11cf2149bd4d9fffcc1246458c3,89e4362d74afa10ac57f8d67210132a6,1,20,22,1.051215204776722e-05,0.05,0.045454545454545456,216.2
0fa81e7123fd0ebe03adbbe99d912827,42a2bd596fda1baef5719cb74f73030c,1,22,20,1.051215204776722e-05,0.045454545454545456,0.05,216.2
57f2bc497c1a3ebe41ba7a06d78ed159,9759a740aa84f55b71c0c8c306a80737,1,37,12,1.051215204776722e-05,0.02702702702702703,0.08333333333333333,214.25225225225225
23ab7bb9eac81e85ec43ed71064cf7ce,fbce4c4cb307679d89a3bf3d3bb353b9,1,8,57,1.051215204776722e-05,0.125,0.017543859649122806,208.6140350877193
5101f008a270fb10336de6703f32221e,fbce4c4cb307679d89a3bf3d3bb353b9,1,8,57,1.051215204776722e-05,0.125,0.017543859649122806,208.6140350877193
06f0e85c7892d5df893f332706340af1,fcaab5d7f656094e49fbe4ee3a506658,1,27,17,1.051215204776722e-05,0.037037037037037035,0.058823529411764705,207.25054466230938
14dffa241a078aeaebaef48a49e807ca,8d98dedc3c19de17f1a090195e85d6b6,1,23,20,1.051215204776722e-05,0.043478260869565216,0.05,206.8
0fa81e7123fd0ebe03adbbe99d912827,cfb763496d9fc48751a27db4fd02aa2d,1,22,21,1.051215204776722e-05,0.045454545454545456,0.047619047619047616,205.9047619047619
2827ebfb043a328a13a06ca9165cad0a,3e5201fe0d1ba474d9b90152c83c706c,1,11,43,1.051215204776722e-05,0.09090909090909091,0.023255813953488372,201.11627906976744
57d79905de06d8897872c551bfd09358,9aa9caee155847cddb376a05b9a39791,1,28,17,1.051215204776722e-05,0.03571428571428571,0.058823529411764705,199.84873949579833
4473f3e5c65952b074ef987fa5c24662,57d79905de06d8897872c551bfd09358,1,17,28,1.051215204776722e-05,0.058823529411764705,0.03571428571428571,199.84873949579833
4293865e4ead3d446609086b4cfedb4f,c211ff3068fcd2f8898192976d8b3a32,1,14,34,1.051215204776722e-05,0.07142857142857142,0.029411764705882353,199.84873949579833
0a4093a4af429dc0a9334300e5c13ae5,6abd84909e8ed79ef808c16f90b91093,1,40,12,1.051215204776722e-05,0.025,0.08333333333333333,198.18333333333334
5ac4f7986643a944501c66a2257bdd73,d04bbac48960ecb7ea311b00ca6e1cb7,1,12,40,1.051215204776722e-05,0.08333333333333333,0.025,198.18333333333334
87d780fa7d2cf3710aa02dc4ca8db985,fb783e3e545937820b57fe539b2c5a6c,1,23,21,1.051215204776722e-05,0.043478260869565216,0.047619047619047616,196.95238095238096
5c692818d313aa12864b48ac0c2472c2,87cb507e0daa37bbf34956fd59eba832,1,22,22,1.051215204776722e-05,0.045454545454545456,0.045454545454545456,196.54545454545453
07c055536ebf10dfbb6c6db6dbfc36e5,741a31499a578979be85db7f80139e62,1,27,18,1.051215204776722e-05,0.037037037037037035,0.05555555555555555,195.7366255144033
473795a355d29305c3ea6b156833adf5,6ae7f4ef0ca670ca2609d039af87d057,1,81,6,1.051215204776722e-05,0.012345679012345678,0.16666666666666666,195.7366255144033
09b0d15a8cc9a84e7af7e0225f67dc45,a39cc58c1b5926b6f9f378daa89f1315,1,14,35,1.051215204776722e-05,0.07142857142857142,0.02857142857142857,194.13877551020408
6a23ae3187f1dac41b7210a8c7739d6b,eb8c629f70275fd1c4f809116cce1efc,1,11,45,1.051215204776722e-05,0.09090909090909091,0.022222222222222223,192.17777777777778
1164c17af70425821f88bfbdc9e907a3,83b00325c13c44245b2c3a2befa62a0e,1,15,33,1.051215204776722e-05,0.06666666666666667,0.030303030303030304,192.17777777777778
18796df281656da4036dd926561a6030,64fb265487de2238627ce43fe8a67efc,1,7,71,1.051215204776722e-05,0.14285714285714285,0.014084507042253521,191.40442655935612
36f60d45225e60c7da4558b070ce4b60,e53e557d5a159f5aa2c5e995dfdf244b,34,110,154,0.00035741316962408545,0.3090909090909091,0.22077922077922077,190.92987012987012
0bcc3eeca39e1064258aa1e932269894,dfc9d9ea4c2fbabe7abb0066097d9905,1,100,5,1.051215204776722e-05,0.01,0.2,190.256
0bcc3eeca39e1064258aa1e932269894,4e1346d7b7e02c737a366b086462e33e,1,100,5,1.051215204776722e-05,0.01,0.2,190.256
5176d8670222d50ebbe4d4c5dfba2b49,ff29d8cb1cd0cd5ea37b80dac9939e1c,1,22,23,1.051215204776722e-05,0.045454545454545456,0.043478260869565216,188.0
dfb97c88e066dc22165f31648efe1312,f67ad6b3366ae186b8d29087e6d5ebd0,1,34,15,1.051215204776722e-05,0.029411764705882353,0.06666666666666667,186.52549019607844
31c1d1dfbb4b2730140b8bd9248bcd58,c211ff3068fcd2f8898192976d8b3a32,1,15,34,1.051215204776722e-05,0.06666666666666667,0.029411764705882353,186.52549019607844
fad3ac91e2ae2e3e0e3f0bed36a565b8,fbce4c4cb307679d89a3bf3d3bb353b9,1,9,57,1.051215204776722e-05,0.1111111111111111,0.017543859649122806,185.4346978557505
57e089e3103f5cda6a4ce23b77399bdb,dd768d259ee6054e0dadd66c8e2be0b6,1,43,12,1.051215204776722e-05,0.023255813953488372,0.08333333333333333,184.35658914728683
3e5201fe0d1ba474d9b90152c83c706c,592962829d5a715304344e656e39108a,1,43,12,1.051215204776722e-05,0.023255813953488372,0.08333333333333333,184.35658914728683
5411e9269501a870cabf632f05655131,c58a00c22983c35a40e549564aa0aafa,1,74,7,1.051215204776722e-05,0.013513513513513514,0.14285714285714285,183.64478764478764
717e96fd0fc2d06fe158982bce5e6a8f,cac9e5692471a0700418aa3400b9b2b1,1,6,87,1.051215204776722e-05,0.16666666666666666,0.011494252873563218,182.2375478927203
75d6b6963340c6063f7f4cfcccfe6a30,cf45cea95e6b4d46e80fe098eda10c8f,1,87,6,1.051215204776722e-05,0.011494252873563218,0.16666666666666666,182.2375478927203
9bb8ca338e5588c361e34eae02e8fad6,f40876e0ef3cd5f9132b1f16b04b1346,3,32,49,3.1536456143301656e-05,0.09375,0.061224489795918366,182.00510204081633
a50acd33ba7a8da8e9db65094fa990a4,dfb97c88e066dc22165f31648efe1312,5,77,34,5.2560760238836095e-05,0.06493506493506493,0.14705882352941177,181.68067226890756
7d854ab97c64ef9df2bbfaf332765786,84a87daa85c8b432d90bc1baa0cb4388,1,31,17,1.051215204776722e-05,0.03225806451612903,0.058823529411764705,180.50853889943073
e06f99e79036d681effa3de75989bf22,e84997d75938765ef99930f908ceedf4,1,24,22,1.051215204776722e-05,0.041666666666666664,0.045454545454545456,180.16666666666666
3b0f7951038b105522c2d566b54421f7,f0b543161e745b6c80a79c368db167a5,1,44,12,1.051215204776722e-05,0.022727272727272728,0.08333333333333333,180.16666666666666
25c38557cf793876c5abdd5931f922db,e68a5a5626c4b1bfc5ca78202f898300,1,38,14,1.051215204776722e-05,0.02631578947368421,0.07142857142857142,178.81203007518798
9a0620ddaf3055b7e588e936e036a529,fc1d8637c0268af3db482c14b7ef8e75,1,10,54,1.051215204776722e-05,0.1,0.018518518518518517,176.16296296296295
0bdd9a52d192d64770e33ae559512478,1600dcf1cea8c0c83702e07b577ab231,1,15,36,1.051215204776722e-05,0.06666666666666667,0.027777777777777776,176.16296296296295
a334304f952399f2161225628a9d2891,b38b25d838ae0b8385e8cc68b9017644,1,17,32,1.051215204776722e-05,0.058823529411764705,0.03125,174.86764705882354
8338cef8355d238f43711dcb9c0657b2,ace5d86cf1ac63cdb76f49e5cd23d2f8,1,21,26,1.051215204776722e-05,0.047619047619047616,0.038461538461538464,174.22710622710622
17ad136b7421ea8690fded631b651158,57f2bc497c1a3ebe41ba7a06d78ed159,1,15,37,1.051215204776722e-05,0.06666666666666667,0.02702702702702703,171.4018018018018
6109d0cae3bcb57d579bc0fab6e61814,9048cbd294fe0c1a3ec8c8248bc2cadd,1,37,15,1.051215204776722e-05,0.02702702702702703,0.06666666666666667,171.4018018018018
3e5201fe0d1ba474d9b90152c83c706c,665aa1d687284a4d2d2b74c0c6724625,1,43,13,1.051215204776722e-05,0.023255813953488372,0.07692307692307693,170.17531305903398
8a443635fdf9759915c9be5be2e3b862,fb783e3e545937820b57fe539b2c5a6c,1,27,21,1.051215204776722e-05,0.037037037037037035,0.047619047619047616,167.77425044091711
31b8e7c2a22f3dba5183cc110bdd72f7,ba74c6b75d2ad7503175809688d5a03c,1,23,25,1.051215204776722e-05,0.043478260869565216,0.04,165.44
9c8d68903b5106018c797e0e862ae55d,ab1f9387c0627dd24000bfbc54fdeee0,1,9,64,1.051215204776722e-05,0.1111111111111111,0.015625,165.15277777777777
98ec655119c24de03b804696821f3955,9bb8ca338e5588c361e34eae02e8fad6,1,18,32,1.051215204776722e-05,0.05555555555555555,0.03125,165.15277777777777
186fe07c8b8005ec6a498587ffbc1352,7703b8cb5b77fbb36518ea91e2ca734f,1,34,17,1.051215204776722e-05,0.029411764705882353,0.058823529411764705,164.58131487889273
380b4664ba5bb18cc9db78ee6bac3558,9c7ce59c96e74dfdfc51f13a4a6c3869,1,34,17,1.051215204776722e-05,0.029411764705882353,0.058823529411764705,164.58131487889273
7185389e32acf9c5c5f61e6a23c0ab3a,ec2d43cc59763ec91694573b31f1c29a,2,10,116,2.102430409553444e-05,0.2,0.017241379310344827,164.01379310344828
0ec96e6d31a1493b0475805c9ae1a0a2,e9a69340883a438c3f91739d14d3a56d,1,11,53,1.051215204776722e-05,0.09090909090909091,0.018867924528301886,163.16981132075472
2136c70bbe723d338fab53da3c03e6dc,40c7fdb4c192c7df52431d1b079f9026,1,84,7,1.051215204776722e-05,0.011904761904761904,0.14285714285714285,161.78231292517006
a91c1a94d83d36316c44e00e738607b1,d2f5484cbffe4ca766301b21ab9246dd,1,12,49,1.051215204776722e-05,0.08333333333333333,0.02040816326530612,161.78231292517006
0efc91aa52d1f0669126d3000a94279b,f2e53dd1670f3c376518263b3f71424d,1,21,28,1.051215204776722e-05,0.047619047619047616,0.03571428571428571,161.78231292517006
2136c70bbe723d338fab53da3c03e6dc,2c71438371b35f7ce3c2511d6b0927e7,1,84,7,1.051215204776722e-05,0.011904761904761904,0.14285714285714285,161.78231292517006
2136c70bbe723d338fab53da3c03e6dc,7dac8901a50cf3317d5372cbd3186ecd,1,84,7,1.051215204776722e-05,0.011904761904761904,0.14285714285714285,161.78231292517006
2136c70bbe723d338fab53da3c03e6dc,2f70195374f6c3d3c6542edf5bd17c8c,1,84,7,1.051215204776722e-05,0.011904761904761904,0.14285714285714285,161.78231292517006
0fa81e7123fd0ebe03adbbe99d912827,8a443635fdf9759915c9be5be2e3b862,1,22,27,1.051215204776722e-05,0.045454545454545456,0.037037037037037035,160.14814814814815
43ee88561093499d9e571d4db5f20b79,8aa6223e400af9c97b07c75993142721,1,13,46,1.051215204776722e-05,0.07692307692307693,0.021739130434782608,159.07692307692307
0152f69b6cf919bcdaf117aa8c43e5a2,7ca5f56188492e30c50ba64de188aae7,1,55,11,1.051215204776722e-05,0.01818181818181818,0.09090909090909091,157.23636363636365
0cf41187284d7f099adc8415a743ebbd,5ed9eaf534f6936b51d0b6c5e4d5c2e9,1,32,19,1.051215204776722e-05,0.03125,0.05263157894736842,156.46052631578948
027cdd14a677a5834bc67a9789db5021,e78506414d2563b6414cfd84b7fa0802,1,38,16,1.051215204776722e-05,0.02631578947368421,0.0625,156.46052631578948
c2ece64199af7a53793ed9612a89a8cd,e7db7c40ea6647c808d48581f1308d88,1,32,19,1.051215204776722e-05,0.03125,0.05263157894736842,156.46052631578948
cac9e5692471a0700418aa3400b9b2b1,f3d7339839e02f580fe8fca5755e0e25,1,87,7,1.051215204776722e-05,0.011494252873563218,0.14285714285714285,156.20361247947454
2136c70bbe723d338fab53da3c03e6dc,5c692818d313aa12864b48ac0c2472c2,3,84,22,3.1536456143301656e-05,0.03571428571428571,0.13636363636363635,154.42857142857142
777d2e438a1b645f3aec9bd57e92672c,a0ef8572cd061badd81ffc48dc04d1fa,1,89,7,1.051215204776722e-05,0.011235955056179775,0.14285714285714285,152.69341894060994
0efe972876d70927f5099b77f387c6c7,777d2e438a1b645f3aec9bd57e92672c,1,7,89,1.051215204776722e-05,0.14285714285714285,0.011235955056179775,152.69341894060994
5e26cbd45b83e411e82e3a8cafa8d951,ee406bf28024d97771c4b1e8b7e8e219,1,7,89,1.051215204776722e-05,0.14285714285714285,0.011235955056179775,152.69341894060994
84d2057bc1f88332d0892eea0e997d28,c1f5307decb89342351bec53668cffd9,1,13,48,1.051215204776722e-05,0.07692307692307693,0.020833333333333332,152.44871794871796
3f14d740544f37ece8a9e7bc8349797e,56cdfe67fbda57c1dcc752f5f361f981,1,78,8,1.051215204776722e-05,0.01282051282051282,0.125,152.44871794871796
ab1106e227a745836a0dc83b374e2575,ed2067a9c1f79553088a3c67b99a9f97,1,12,52,1.051215204776722e-05,0.08333333333333333,0.019230769230769232,152.44871794871796
0a9a9c25c5a06532d1766e00db833a7f,bb42f37fc3d9130e4a4339d24a47dd7c,1,14,45,1.051215204776722e-05,0.07142857142857142,0.022222222222222223,150.9968253968254
d678178aa4291cd25a755a90188375c8,eb8c629f70275fd1c4f809116cce1efc,1,14,45,1.051215204776722e-05,0.07142857142857142,0.022222222222222223,150.9968253968254
8ed094bfe076c568f6bb10feada3f75d,f95d9369ebf76f811194c72bd22ff244,1,49,13,1.051215204776722e-05,0.02040816326530612,0.07692307692307693,149.3375196232339
4cc8bfa581f41841ce5e24aba773a44a,c32b1155b886162db8e1ec114699a799,1,32,20,1.051215204776722e-05,0.03125,0.05,148.6375
71a5f1c2a5fd9889ef26b5ac22aec9c6,c403e106353e1aa40efe783ecb39ed7a,1,27,24,1.051215204776722e-05,0.037037037037037035,0.041666666666666664,146.80246913580248
1bfb290d7273a442c874dbe74b4abae6,3eef0cb94ba82de806bb30ab743c7655,1,25,26,1.051215204776722e-05,0.04,0.038461538461538464,146.35076923076923
880be32f4db1d9f6e2bec38fb6ac23ab,d41dc2f2979f52d75d78714b378d4068,1,94,7,1.051215204776722e-05,0.010638297872340425,0.14285714285714285,144.57142857142858
8f83335d6508c667813ff14dc437bc81,fbc1488c1a1e72ba175f53ab29a248e8,1,12,55,1.051215204776722e-05,0.08333333333333333,0.01818181818181818,144.13333333333333
2136c70bbe723d338fab53da3c03e6dc,e7890707ac0e4e190a74aa46c92e2c94,1,84,8,1.051215204776722e-05,0.011904761904761904,0.125,141.5595238095238
90aa2ab699cd0e459be93124aa91c82f,ce6f74096c84567f22728c84f3d6e7fc,1,21,32,1.051215204776722e-05,0.047619047619047616,0.03125,141.5595238095238
5403528d987ad26e8d7cb25940411987,e06f99e79036d681effa3de75989bf22,1,28,24,1.051215204776722e-05,0.03571428571428571,0.041666666666666664,141.5595238095238
31c79131e883e5fd8c4c85fe9f7d2bb2,c9c6fde711572c1ad99ca12728c6af00,2,18,75,2.102430409553444e-05,0.1111111111111111,0.02666666666666667,140.93037037037038
44d097d59e8430f88a67517cd0c4f865,5d7c23067ed3fc8c6e699b9373d5890b,1,31,22,1.051215204776722e-05,0.03225806451612903,0.045454545454545456,139.48387096774192
6987398dff454a3138231540e2a6ec61,d5991653e037ccb7af6ed7d94246b249,1,12,57,1.051215204776722e-05,0.08333333333333333,0.017543859649122806,139.07602339181287
ad0a798e7941f3a5a2fb8139cb62ad78,fbce4c4cb307679d89a3bf3d3bb353b9,1,12,57,1.051215204776722e-05,0.08333333333333333,0.017543859649122806,139.07602339181287
72172e982e8b92155069e4201c92c0bb,aa5d6a9bd4be367ae1a3a29c323c7c11,1,43,16,1.051215204776722e-05,0.023255813953488372,0.0625,138.2674418604651
25f86162fee18735fffdb762dcb10d7c,bace90a7338e9d31371ad47811cf4c7d,1,53,13,1.051215204776722e-05,0.018867924528301886,0.07692307692307693,138.06676342525398
55b04296824029ae20bbeb3b200e69d0,ec2d43cc59763ec91694573b31f1c29a,1,6,116,1.051215204776722e-05,0.16666666666666666,0.008620689655172414,136.67816091954023
0bcc3eeca39e1064258aa1e932269894,98e0de96ebb0711db1fc3d1bad1a902f,1,100,7,1.051215204776722e-05,0.01,0.14285714285714285,135.89714285714285
07c055536ebf10dfbb6c6db6dbfc36e5,ace5d86cf1ac63cdb76f49e5cd23d2f8,1,27,26,1.051215204776722e-05,0.037037037037037035,0.038461538461538464,135.5099715099715
0c9ff9d8ed9b9bdd825487b3a66e05f5,4fcb3d9a5f4871e8362dfedbdb02b064,2,16,89,2.102430409553444e-05,0.125,0.02247191011235955,133.6067415730337
36f60d45225e60c7da4558b070ce4b60,3f14d740544f37ece8a9e7bc8349797e,12,110,78,0.00012614582457320662,0.10909090909090909,0.15384615384615385,133.04615384615386
0152f69b6cf919bcdaf117aa8c43e5a2,cce679660c66e6fbd5c8091dfd29e9cd,1,55,13,1.051215204776722e-05,0.01818181818181818,0.07692307692307693,133.04615384615386
4025ee582ef6b8c478af3b44cf89054b,bb42f37fc3d9130e4a4339d24a47dd7c,1,16,45,1.051215204776722e-05,0.0625,0.022222222222222223,132.12222222222223
18796df281656da4036dd926561a6030,84f456958365164420cfc80fbe4c7fab,1,7,103,1.051215204776722e-05,0.14285714285714285,0.009708737864077669,131.93897364771152
8a443635fdf9759915c9be5be2e3b862,ac44def10e24998cdee20a208d691127,1,27,27,1.051215204776722e-05,0.037037037037037035,0.037037037037037035,130.49108367626886
2b0ee2d07306f7c9ac55a43166e9bb4b,4cc8bfa581f41841ce5e24aba773a44a,1,23,32,1.051215204776722e-05,0.043478260869565216,0.03125,129.25
d26580768894ea0cdc9f19dc672956c2,e9a69340883a438c3f91739d14d3a56d,1,14,53,1.051215204776722e-05,0.07142857142857142,0.018867924528301886,128.20485175202157
186fe07c8b8005ec6a498587ffbc1352,5c692818d313aa12864b48ac0c2472c2,1,34,22,1.051215204776722e-05,0.029411764705882353,0.045454545454545456,127.17647058823529
371fa349d92646bbeea5873df0bcdc5a,c20a3f598c16d77249da67e81caa8317,1,23,33,1.051215204776722e-05,0.043478260869565216,0.030303030303030304,125.33333333333333
9fc98e39f04be8e382d8aa5e259f5489,c857b96593773e940454e76efa8eabb3,1,17,45,1.051215204776722e-05,0.058823529411764705,0.022222222222222223,124.35032679738562
22c5ddc22ea8cae84fc9917def682dc6,9e0e152552a1323f7e5dcf63d50cdae3,1,51,15,1.051215204776722e-05,0.0196078431372549,0.06666666666666667,124.35032679738562
4298b7e67dc399c200662b569563a2b2,eaa26a34984cbfedc19b1e45f09f3c9a,1,77,10,1.051215204776722e-05,0.012987012987012988,0.1,123.54285714285714
3f14d740544f37ece8a9e7bc8349797e,f293514e0176006f3af40d473cf24a1e,1,78,10,1.051215204776722e-05,0.01282051282051282,0.1,121.95897435897436
0a4093a4af429dc0a9334300e5c13ae5,aadff88486740e0b0ebe2be6c09476ae,2,40,40,2.102430409553444e-05,0.05,0.05,118.91
a0b7d5a992ccda646f2d34e418fff5a0,c075b8e131353552218860f1c421e4ef,1,31,26,1.051215204776722e-05,0.03225806451612903,0.038461538461538464,118.02481389578163
6d7a4492be45dfb8e38e762efe6614a4,c1f5307decb89342351bec53668cffd9,1,17,48,1.051215204776722e-05,0.058823529411764705,0.020833333333333332,116.57843137254902
380b4664ba5bb18cc9db78ee6bac3558,c708ba7c6269161f89ce0683cdd7c432,1,34,24,1.051215204776722e-05,0.029411764705882353,0.041666666666666664,116.57843137254902
3e5201fe0d1ba474d9b90152c83c706c,eebbed5ed3b134eceb717496c47652ba,1,43,19,1.051215204776722e-05,0.023255813953488372,0.05263157894736842,116.43574051407589
83b00325c13c44245b2c3a2befa62a0e,9b9d1c4bd979b93c138044e032f99780,1,33,25,1.051215204776722e-05,0.030303030303030304,0.04,115.30666666666667
14dffa241a078aeaebaef48a49e807ca,dd6a505f83dd3c6326aa9856519e0978,1,23,36,1.051215204776722e-05,0.043478260869565216,0.027777777777777776,114.88888888888889
24c66f106f642621e524291a895c9032,330144665b875c2b4555f88d9f4ed7c1,1,64,13,1.051215204776722e-05,0.015625,0.07692307692307693,114.33653846153847
4fe644d766c7566dbc46fb851363cb3b,a22f707cfd269773138c3bf3a43f6180,1,104,8,1.051215204776722e-05,0.009615384615384616,0.125,114.33653846153847
5d5288d3096b9becaa3566f64fe88110,e44f675b60b3a3a2453ec36421e06f0f,1,11,77,1.051215204776722e-05,0.09090909090909091,0.012987012987012988,112.31168831168831
186fe07c8b8005ec6a498587ffbc1352,7f064525eaaa1ce9d22c085f7ff5413a,1,34,25,1.051215204776722e-05,0.029411764705882353,0.04,111.91529411764706
a62e25e09e05e6faf31d90c6ec1aa3d1,e9ba3ec00ccd563b43e5de69a74a43d7,1,170,5,1.051215204776722e-05,0.0058823529411764705,0.2,111.91529411764706
946344697156947d846d27fe0d503033,fbce4c4cb307679d89a3bf3d3bb353b9,1,15,57,1.051215204776722e-05,0.06666666666666667,0.017543859649122806,111.26081871345029
1600dcf1cea8c0c83702e07b577ab231,b84520a57891e7a8ae2c68741dcc7146,1,36,24,1.051215204776722e-05,0.027777777777777776,0.041666666666666664,110.10185185185185
29427de7f8a9ee983d9dbc51cec569b4,b77ae16cc8f67cd1c0ec781d5bf4da2b,1,96,9,1.051215204776722e-05,0.010416666666666666,0.1111111111111111,110.10185185185185
22c5ddc22ea8cae84fc9917def682dc6,b1631003bdbc3b1e876f83a7d851d74a,1,51,17,1.051215204776722e-05,0.0196078431372549,0.058823529411764705,109.7208765859285
dd0dcee76f9c12fff4bc0eb641d57c7f,ff29d8cb1cd0cd5ea37b80dac9939e1c,1,38,23,1.051215204776722e-05,0.02631578947368421,0.043478260869565216,108.84210526315789
98ec655119c24de03b804696821f3955,f40876e0ef3cd5f9132b1f16b04b1346,1,18,49,1.051215204776722e-05,0.05555555555555555,0.02040816326530612,107.85487528344672
06edb72f1e0c64b14c5b79353f7abea3,f2f411f86bd5bd427e28e2a30771761f,1,128,7,1.051215204776722e-05,0.0078125,0.14285714285714285,106.16964285714286
78efe838c04bbc568be034082200ac20,a00d11a2119bd70d658fc7cdcf1f59d3,1,100,9,1.051215204776722e-05,0.01,0.1111111111111111,105.69777777777777
2481a472d98c582b46bc2dfeae6f539f,3e5201fe0d1ba474d9b90152c83c706c,1,21,43,1.051215204776722e-05,0.047619047619047616,0.023255813953488372,105.34662236987819
b0c89945c034268074f5f80b362bda34,fbce4c4cb307679d89a3bf3d3bb353b9,1,16,57,1.051215204776722e-05,0.0625,0.017543859649122806,104.30701754385964
b84520a57891e7a8ae2c68741dcc7146,dc52f0f5d3ec37a93eaf956cde4e5d2c,1,24,38,1.051215204776722e-05,0.041666666666666664,0.02631578947368421,104.30701754385964
8a443635fdf9759915c9be5be2e3b862,c211ff3068fcd2f8898192976d8b3a32,1,27,34,1.051215204776722e-05,0.037037037037037035,0.029411764705882353,103.62527233115469
2136c70bbe723d338fab53da3c03e6dc,87cb507e0daa37bbf34956fd59eba832,2,84,22,2.102430409553444e-05,0.023809523809523808,0.09090909090909091,102.95238095238095
d2085f7e0f9533605386960fc7e987ec,dbb67791e405873b259e4656bf971246,1,15,63,1.051215204776722e-05,0.06666666666666667,0.015873015873015872,100.66455026455026
c4fc1d4489f664ce1c6c55b7089738b2,d017a2151d543a9885604dc62a3d9dcc,1,7,137,1.051215204776722e-05,0.14285714285714285,0.0072992700729927005,99.19499478623567
1e618d311a1b7f88a9d96ec50aa85582,4b96786612ebe7463132fce2c4dca136,1,21,46,1.051215204776722e-05,0.047619047619047616,0.021739130434782608,98.47619047619048
474bb6b54fc608ca71059a6c4f7ecda3,dd0dcee76f9c12fff4bc0eb641d57c7f,1,26,38,1.051215204776722e-05,0.038461538461538464,0.02631578947368421,96.2834008097166
0cf41187284d7f099adc8415a743ebbd,25e2023ed83352bde98dc1490d14c3d8,1,32,31,1.051215204776722e-05,0.03125,0.03225806451612903,95.89516129032258
5bfc7506459ae2a7b4b573fe557a58e1,c2ece64199af7a53793ed9612a89a8cd,1,31,32,1.051215204776722e-05,0.03225806451612903,0.03125,95.89516129032258
14dffa241a078aeaebaef48a49e807ca,d5b703c271f43f9c588a6f512a00f77e,1,23,44,1.051215204776722e-05,0.043478260869565216,0.022727272727272728,94.0
0d146484c69d613fe015c0229056b065,84f456958365164420cfc80fbe4c7fab,1,10,103,1.051215204776722e-05,0.1,0.009708737864077669,92.35728155339805
363218ba55c610b750224f90bdd34be1,ed5122a6a757a4fea8f32a6fb95a5135,1,74,14,1.051215204776722e-05,0.013513513513513514,0.07142857142857142,91.82239382239382
43423cdffde7fda63d0414ed38c11a73,a84d0660dbffebf352aefbf1a6b18d00,1,80,13,1.051215204776722e-05,0.0125,0.07692307692307693,91.46923076923076
c7b3cf9de7be95b3e09e7a63315685eb,f71973c922ccaab05514a36a8bc741b8,2,35,60,2.102430409553444e-05,0.05714285714285714,0.03333333333333333,90.59809523809524
14dffa241a078aeaebaef48a49e807ca,aa280035c50ba62c746480a59045eec4,1,23,46,1.051215204776722e-05,0.043478260869565216,0.021739130434782608,89.91304347826087
7a9cf133da2a6494259ffeeab11b6276,c3ba4e8d3cb30049213b682e751e9d00,1,19,56,1.051215204776722e-05,0.05263157894736842,0.017857142857142856,89.40601503759399
